rho_bins,bin,rat,event
-0.00788607195679996,1.9375,rat8,shuff
-0.000276015106791209,2.0375,rat8,shuff
0.000884742220733528,2.1375,rat8,shuff
0.00134418382558589,2.2375,rat8,shuff
0.0215250488780702,2.3375,rat8,shuff
0.0316996008185074,2.4375,rat8,shuff
0.0178932648951925,2.5375,rat8,shuff
0.0273653296229956,2.6375,rat8,shuff
0.0429667755844662,2.7375,rat8,shuff
0.0563182649904823,2.8375,rat8,shuff
0.0619648740590296,2.9375,rat8,shuff
0.0444684883435509,3.0375,rat8,shuff
0.029946032469546,3.1375,rat8,shuff
0.0287747619867648,3.2375,rat8,shuff
0.032271235721133,3.3375,rat8,shuff
0.0270657613625018,3.4375,rat8,shuff
0.0214004170359227,3.5375,rat8,shuff
0.0348340835262675,3.6375,rat8,shuff
0.0499212515498698,3.7375,rat8,shuff
0.0435139757773484,3.8375,rat8,shuff
0.0436018880117901,3.9375,rat8,shuff
0.0470618194446833,4.0375,rat8,shuff
0.0614344353829134,4.1375,rat8,shuff
0.0703317687179622,4.2375,rat8,shuff
0.0623385773495986,4.3375,rat8,shuff
0.0601172018251987,4.4375,rat8,shuff
0.0494879932478091,4.5375,rat8,shuff
0.0188904438606807,4.6375,rat8,shuff
0.0171262400707175,4.7375,rat8,shuff
0.0421969396098108,4.8375,rat8,shuff
0.0208370013863316,4.9375,rat8,shuff
0.0224681996915199,0.0375,rat9,shuff
0.0222157684758571,0.1375,rat9,shuff
0.0201492465479905,0.2375,rat9,shuff
0.0190236375859517,0.3375,rat9,shuff
0.0167882686807574,0.4375,rat9,shuff
0.0116482008480288,0.5375,rat9,shuff
0.00807998249460175,0.6375,rat9,shuff
0.00573122699322987,0.7375,rat9,shuff
-0.00114452378142349,0.8375,rat9,shuff
-0.00506352634535163,0.9375,rat9,shuff
-0.0047185066051585,1.0375,rat9,shuff
-0.00467103240154299,1.1375,rat9,shuff
-0.00430120910169115,1.2375,rat9,shuff
-0.00248040973687129,1.3375,rat9,shuff
-0.00116108864448885,1.4375,rat9,shuff
-0.000599947416797174,1.5375,rat9,shuff
-0.00171203146781997,1.6375,rat9,shuff
0.00397800022695685,1.7375,rat9,shuff
-0.000530890372592232,1.8375,rat9,shuff
0.00425874589440892,1.9375,rat9,shuff
0.0081598273111705,2.0375,rat9,shuff
0.00985610860635715,2.1375,rat9,shuff
0.00748008740545007,2.2375,rat9,shuff
-0.00353932731951069,2.3375,rat9,shuff
-3.00999769736721e-05,2.4375,rat9,shuff
0.00553498942132096,2.5375,rat9,shuff
0.00265845122640733,2.6375,rat9,shuff
0.0118045028910728,2.7375,rat9,shuff
0.0186314940733999,2.8375,rat9,shuff
0.0202474111140245,2.9375,rat9,shuff
0.0167064172998691,3.0375,rat9,shuff
0.0146729270708853,3.1375,rat9,shuff
0.0126549524869546,3.2375,rat9,shuff
0.000126433598739604,3.3375,rat9,shuff
0.00163294306004149,3.4375,rat9,shuff
-0.00424934407694045,3.5375,rat9,shuff
0.0128212831611346,3.6375,rat9,shuff
0.00958528573153461,3.7375,rat9,shuff
-0.00186470339966793,3.8375,rat9,shuff
0.00370068182867235,3.9375,rat9,shuff
0.0134730433601375,4.0375,rat9,shuff
0.0320924244290235,4.1375,rat9,shuff
0.0370956922503199,4.2375,rat9,shuff
0.0307247259709294,4.3375,rat9,shuff
0.0184722280548893,4.4375,rat9,shuff
0.0159656525820251,4.5375,rat9,shuff
0.00509041654456102,4.6375,rat9,shuff
0.0101980913988169,4.7375,rat9,shuff
-0.00179855870704118,4.8375,rat9,shuff
-0.0151912715048853,4.9375,rat9,shuff
0.141614715570643,0.0375,rat10,unshuff
0.216480106266299,0.1375,rat10,unshuff
0.205461973701588,0.2375,rat10,unshuff
0.147900285631802,0.3375,rat10,unshuff
0.121364979700599,0.4375,rat10,unshuff
0.118280876982988,0.5375,rat10,unshuff
0.114144433966891,0.6375,rat10,unshuff
0.0729199296140894,0.7375,rat10,unshuff
0.0502487490036409,0.8375,rat10,unshuff
0.00365896087510798,0.9375,rat10,unshuff
-0.00191881195324902,1.0375,rat10,unshuff
0.0197155604203687,1.1375,rat10,unshuff
0.0127291448304757,1.2375,rat10,unshuff
0.0232556194488555,1.3375,rat10,unshuff
0.0745873826969812,1.4375,rat10,unshuff
0.0733923264309065,1.5375,rat10,unshuff
0.107840004674626,1.6375,rat10,unshuff
0.147442076822197,1.7375,rat10,unshuff
0.133496170821336,1.8375,rat10,unshuff
0.124616086315822,1.9375,rat10,unshuff
0.111940935375319,2.0375,rat10,unshuff
0.159286960606195,2.1375,rat10,unshuff
0.206716897476227,2.2375,rat10,unshuff
0.152272642385199,2.3375,rat10,unshuff
0.0697687788942673,2.4375,rat10,unshuff
0.00601181262955748,2.5375,rat10,unshuff
-0.0207983449039846,2.6375,rat10,unshuff
-0.0320787974159778,2.7375,rat10,unshuff
-0.054123018607618,2.8375,rat10,unshuff
-0.0408276042248239,2.9375,rat10,unshuff
-0.031309259310593,3.0375,rat10,unshuff
-0.00800967095610856,3.1375,rat10,unshuff
-0.012039336464626,3.2375,rat10,unshuff
-0.00297353955882019,3.3375,rat10,unshuff
0.158811155074079,3.4375,rat10,unshuff
0.127032927699538,3.5375,rat10,unshuff
0.127845360875744,3.6375,rat10,unshuff
0.156010810287746,3.7375,rat10,unshuff
0.0808570645797935,3.8375,rat10,unshuff
-0.0755485685176947,3.9375,rat10,unshuff
-0.141311392558986,4.0375,rat10,unshuff
-0.191576726900594,4.1375,rat10,unshuff
-0.253530286250858,4.2375,rat10,unshuff
-0.294972577522556,4.3375,rat10,unshuff
-0.173200406503584,4.4375,rat10,unshuff
0.00905224754408661,4.5375,rat10,unshuff
-0.15843544258248,4.6375,rat10,unshuff
-0.207692747383422,4.7375,rat10,unshuff
-0.268991182895827,4.8375,rat10,unshuff
-0.355985293444498,4.9375,rat10,unshuff
-0.0242282539270817,0.0375,rat11,unshuff
-0.0260529120972605,0.1375,rat11,unshuff
-0.036077387686232,0.2375,rat11,unshuff
-0.0408389769517872,0.3375,rat11,unshuff
-0.00446523268374809,0.4375,rat11,unshuff
0.013810094140674,0.5375,rat11,unshuff
-0.018175610768435,0.6375,rat11,unshuff
-0.0528656459962924,0.7375,rat11,unshuff
-0.074891905115556,0.8375,rat11,unshuff
-0.088045582167801,0.9375,rat11,unshuff
-0.119858081734476,1.0375,rat11,unshuff
-0.151651674658804,1.1375,rat11,unshuff
-0.148053129624325,1.2375,rat11,unshuff
-0.15179439570452,1.3375,rat11,unshuff
-0.164983689605019,1.4375,rat11,unshuff
-0.144581168325056,1.5375,rat11,unshuff
-0.164425310885329,1.6375,rat11,unshuff
-0.156122202447329,1.7375,rat11,unshuff
-0.162862258353351,1.8375,rat11,unshuff
-0.189214697041089,1.9375,rat11,unshuff
-0.222036896572163,2.0375,rat11,unshuff
-0.229851151473946,2.1375,rat11,unshuff
-0.239560984230324,2.2375,rat11,unshuff
-0.248507560040488,2.3375,rat11,unshuff
-0.232812497939105,2.4375,rat11,unshuff
-0.241957402341668,2.5375,rat11,unshuff
-0.319883049464429,2.6375,rat11,unshuff
-0.320781076338706,2.7375,rat11,unshuff
-0.242054070163827,2.8375,rat11,unshuff
-0.256186069601451,2.9375,rat11,unshuff
-0.279222572602281,3.0375,rat11,unshuff
-0.253460151995022,3.1375,rat11,unshuff
-0.228418758175519,3.2375,rat11,unshuff
-0.211753657135446,3.3375,rat11,unshuff
-0.22789494990092,3.4375,rat11,unshuff
-0.222108493424958,3.5375,rat11,unshuff
-0.0405927033305644,3.6375,rat11,unshuff
0.0901908337356889,3.7375,rat11,unshuff
0.00955304922733601,3.8375,rat11,unshuff
0.0487869752152704,3.9375,rat11,unshuff
0.175204347270247,4.0375,rat11,unshuff
0.229197395360485,4.1375,rat11,unshuff
0.170442157786163,4.2375,rat11,unshuff
0.106060524572831,4.3375,rat11,unshuff
0.106270990700482,4.4375,rat11,unshuff
0.119243843528866,4.5375,rat11,unshuff
0.0912546434408385,4.6375,rat11,unshuff
0.0463492399401967,4.7375,rat11,unshuff
0.0147490238257996,4.8375,rat11,unshuff
0.0115904898085512,4.9375,rat11,unshuff
0.109747849178255,0.0375,rat12,unshuff
0.123788753041907,0.1375,rat12,unshuff
0.126036838105131,0.2375,rat12,unshuff
0.119742717488764,0.3375,rat12,unshuff
0.121619040152868,0.4375,rat12,unshuff
0.0992131900781079,0.5375,rat12,unshuff
0.0476857805367472,0.6375,rat12,unshuff
0.00552847931329839,0.7375,rat12,unshuff
-0.027429050123623,0.8375,rat12,unshuff
-0.0840850741827321,0.9375,rat12,unshuff
-0.113170947481785,1.0375,rat12,unshuff
-0.110356079738041,1.1375,rat12,unshuff
-0.118516907211015,1.2375,rat12,unshuff
-0.157817559892339,1.3375,rat12,unshuff
-0.125985760613444,1.4375,rat12,unshuff
-0.066508530564718,1.5375,rat12,unshuff
-0.0382006418077189,1.6375,rat12,unshuff
0.00465547266620433,1.7375,rat12,unshuff
0.0085179696070555,1.8375,rat12,unshuff
0.00761588809335218,1.9375,rat12,unshuff
0.0594923762938646,2.0375,rat12,unshuff
0.0582087386397917,2.1375,rat12,unshuff
0.213224958436686,2.2375,rat12,unshuff
0.244775632933216,2.3375,rat12,unshuff
0.275552673048379,2.4375,rat12,unshuff
0.291337426508311,2.5375,rat12,unshuff
0.299198596474753,2.6375,rat12,unshuff
0.299450460054561,2.7375,rat12,unshuff
0.313944433998685,2.8375,rat12,unshuff
0.38166323582434,2.9375,rat12,unshuff
0.455870684878305,3.0375,rat12,unshuff
0.50629772019868,3.1375,rat12,unshuff
0.664026418682502,3.2375,rat12,unshuff
0.747106324467321,3.3375,rat12,unshuff
0.771498278382918,3.4375,rat12,unshuff
0.803817621010916,3.5375,rat12,unshuff
0.837820976797453,3.6375,rat12,unshuff
0.856182423617556,3.7375,rat12,unshuff
0.87570874836823,3.8375,rat12,unshuff
0.896121242709182,3.9375,rat12,unshuff
0.906031840675865,4.0375,rat12,unshuff
0.913604630736929,4.1375,rat12,unshuff
0.922268158350413,4.2375,rat12,unshuff
0.946273134261265,4.3375,rat12,unshuff
0.983512628182999,4.4375,rat12,unshuff
NaN,4.5375,rat12,unshuff
NaN,4.6375,rat12,unshuff
NaN,4.7375,rat12,unshuff
NaN,4.8375,rat12,unshuff
NaN,4.9375,rat12,unshuff
-0.010973752209348,0.0375,rat13,unshuff
0.00769649289318764,0.1375,rat13,unshuff
0.00830957728774763,0.2375,rat13,unshuff
0.0367350830629339,0.3375,rat13,unshuff
0.0788071208613229,0.4375,rat13,unshuff
0.0962280399470543,0.5375,rat13,unshuff
0.0644893604478725,0.6375,rat13,unshuff
0.055549563823764,0.7375,rat13,unshuff
0.0961744395179676,0.8375,rat13,unshuff
0.115220084519651,0.9375,rat13,unshuff
0.0915343515795555,1.0375,rat13,unshuff
0.0354691821642164,1.1375,rat13,unshuff
0.018529847990147,1.2375,rat13,unshuff
0.0848003770768406,1.3375,rat13,unshuff
0.126766006578712,1.4375,rat13,unshuff
0.106535163942465,1.5375,rat13,unshuff
0.0800154979462926,1.6375,rat13,unshuff
0.103524289594166,1.7375,rat13,unshuff
0.0721907007755919,1.8375,rat13,unshuff
0.0208563644342987,1.9375,rat13,unshuff
0.0536760304911184,2.0375,rat13,unshuff
0.149282113056094,2.1375,rat13,unshuff
0.126631212279982,2.2375,rat13,unshuff
0.00691482533826575,2.3375,rat13,unshuff
-0.0614926719349017,2.4375,rat13,unshuff
-0.0447377046260396,2.5375,rat13,unshuff
-1.73549056424549e-05,2.6375,rat13,unshuff
-0.0187983047276343,2.7375,rat13,unshuff
-0.0720493721936509,2.8375,rat13,unshuff
-0.0815443452196573,2.9375,rat13,unshuff
-0.0578777332388106,3.0375,rat13,unshuff
-0.0708558565359545,3.1375,rat13,unshuff
-0.115229588894984,3.2375,rat13,unshuff
-0.148969764172501,3.3375,rat13,unshuff
-0.0962209990772652,3.4375,rat13,unshuff
-0.104376009968388,3.5375,rat13,unshuff
-0.116664798559454,3.6375,rat13,unshuff
-0.0843894547100098,3.7375,rat13,unshuff
-0.156161106101935,3.8375,rat13,unshuff
-0.19695063397436,3.9375,rat13,unshuff
-0.0994511033248253,4.0375,rat13,unshuff
-0.0421381304549911,4.1375,rat13,unshuff
-0.0254061472557887,4.2375,rat13,unshuff
-0.000665015311826903,4.3375,rat13,unshuff
-0.000545667227718854,4.4375,rat13,unshuff
0.0134011894347197,4.5375,rat13,unshuff
0.0447523140612621,4.6375,rat13,unshuff
0.0923320767166063,4.7375,rat13,unshuff
0.112256388345962,4.8375,rat13,unshuff
0.0777006957138763,4.9375,rat13,unshuff
0.105202251496418,0.0375,rat15,unshuff
0.0982998419109247,0.1375,rat15,unshuff
0.0992246813687721,0.2375,rat15,unshuff
0.0898351686473727,0.3375,rat15,unshuff
0.0406710638346119,0.4375,rat15,unshuff
-0.0331760657124482,0.5375,rat15,unshuff
-0.101999000198081,0.6375,rat15,unshuff
-0.15618281270631,0.7375,rat15,unshuff
-0.198271592895533,0.8375,rat15,unshuff
-0.227950292567724,0.9375,rat15,unshuff
-0.248947016800933,1.0375,rat15,unshuff
-0.235467221352936,1.1375,rat15,unshuff
-0.207450445355871,1.2375,rat15,unshuff
-0.162210421726732,1.3375,rat15,unshuff
-0.143748141647138,1.4375,rat15,unshuff
-0.0755817299238366,1.5375,rat15,unshuff
-0.0228504335626447,1.6375,rat15,unshuff
-0.0216929431097407,1.7375,rat15,unshuff
-0.0242319439449864,1.8375,rat15,unshuff
-0.010475874517779,1.9375,rat15,unshuff
-0.0209672133240367,2.0375,rat15,unshuff
-0.0556848126298132,2.1375,rat15,unshuff
-0.0686393002276499,2.2375,rat15,unshuff
-0.0266821045147607,2.3375,rat15,unshuff
0.00866993731331112,2.4375,rat15,unshuff
0.0144771998948393,2.5375,rat15,unshuff
0.0148192639221478,2.6375,rat15,unshuff
0.0177642602929317,2.7375,rat15,unshuff
0.0737202625698067,2.8375,rat15,unshuff
0.135708975843054,2.9375,rat15,unshuff
0.134758446300763,3.0375,rat15,unshuff
0.143902127480115,3.1375,rat15,unshuff
0.099097330544787,3.2375,rat15,unshuff
0.0348286997228844,3.3375,rat15,unshuff
-0.000666124716943301,3.4375,rat15,unshuff
0.0284876523998685,3.5375,rat15,unshuff
0.00503294651753392,3.6375,rat15,unshuff
0.0198806586208524,3.7375,rat15,unshuff
0.0759841542862395,3.8375,rat15,unshuff
0.0570253590233552,3.9375,rat15,unshuff
-0.0101575967025902,4.0375,rat15,unshuff
-0.0966758469835262,4.1375,rat15,unshuff
-0.16042159350137,4.2375,rat15,unshuff
-0.161051972738051,4.3375,rat15,unshuff
-0.170205230394323,4.4375,rat15,unshuff
-0.196967254196974,4.5375,rat15,unshuff
-0.231812105971813,4.6375,rat15,unshuff
-0.219202212501477,4.7375,rat15,unshuff
-0.196530335669355,4.8375,rat15,unshuff
-0.305386712894759,4.9375,rat15,unshuff
0.196236864599134,0.0375,rat16,unshuff
0.192790860928071,0.1375,rat16,unshuff
0.196067047358214,0.2375,rat16,unshuff
0.182027874703105,0.3375,rat16,unshuff
0.145854705199917,0.4375,rat16,unshuff
0.0932948254969114,0.5375,rat16,unshuff
0.0346201924306229,0.6375,rat16,unshuff
0.0025607394787818,0.7375,rat16,unshuff
-0.030271771346639,0.8375,rat16,unshuff
-0.0459500206852813,0.9375,rat16,unshuff
-0.0556716381253396,1.0375,rat16,unshuff
-0.0539411542575941,1.1375,rat16,unshuff
-0.0535475966969569,1.2375,rat16,unshuff
-0.0348650546770671,1.3375,rat16,unshuff
-0.0393034338618327,1.4375,rat16,unshuff
-0.0427674308677449,1.5375,rat16,unshuff
-0.0243134633166951,1.6375,rat16,unshuff
-0.00803174720588645,1.7375,rat16,unshuff
-0.00319247220759258,1.8375,rat16,unshuff
-0.00196239160561568,1.9375,rat16,unshuff
-0.0254080035985306,2.0375,rat16,unshuff
-0.0535525981182853,2.1375,rat16,unshuff
0.0297262355226861,2.2375,rat16,unshuff
0.0901085446182506,2.3375,rat16,unshuff
0.0977480605074113,2.4375,rat16,unshuff
0.123960218632673,2.5375,rat16,unshuff
0.154995672953304,2.6375,rat16,unshuff
0.208337735889999,2.7375,rat16,unshuff
0.198680993825327,2.8375,rat16,unshuff
0.184402567940378,2.9375,rat16,unshuff
0.156312451328412,3.0375,rat16,unshuff
0.119876890556632,3.1375,rat16,unshuff
0.0722884524942044,3.2375,rat16,unshuff
0.0336580670918949,3.3375,rat16,unshuff
0.0733778641419028,3.4375,rat16,unshuff
0.104192250106593,3.5375,rat16,unshuff
0.0756997419942845,3.6375,rat16,unshuff
0.0519110352196973,3.7375,rat16,unshuff
0.0924628862047606,3.8375,rat16,unshuff
0.17330048026666,3.9375,rat16,unshuff
0.18993477018264,4.0375,rat16,unshuff
0.195243161415812,4.1375,rat16,unshuff
0.174810372904837,4.2375,rat16,unshuff
0.165016696062984,4.3375,rat16,unshuff
0.146889126389426,4.4375,rat16,unshuff
0.142564502226615,4.5375,rat16,unshuff
0.132554988486003,4.6375,rat16,unshuff
0.146076834974626,4.7375,rat16,unshuff
0.173915401607277,4.8375,rat16,unshuff
0.196277448425158,4.9375,rat16,unshuff
0.128183972653856,0.0375,rat2,unshuff
0.127037025592967,0.1375,rat2,unshuff
0.157613843560219,0.2375,rat2,unshuff
0.182881379698598,0.3375,rat2,unshuff
0.161759677407213,0.4375,rat2,unshuff
0.0928050614522841,0.5375,rat2,unshuff
0.0152706294034658,0.6375,rat2,unshuff
-0.022583370023658,0.7375,rat2,unshuff
-0.0446704920898604,0.8375,rat2,unshuff
-0.0799438524947515,0.9375,rat2,unshuff
-0.116661117946846,1.0375,rat2,unshuff
-0.184885328817512,1.1375,rat2,unshuff
-0.185086539929461,1.2375,rat2,unshuff
-0.133003901729725,1.3375,rat2,unshuff
-0.0852848923405412,1.4375,rat2,unshuff
-0.0648268591668477,1.5375,rat2,unshuff
-0.100263955176372,1.6375,rat2,unshuff
-0.133795447995822,1.7375,rat2,unshuff
-0.153828917159604,1.8375,rat2,unshuff
-0.124604404035722,1.9375,rat2,unshuff
-0.11185811192558,2.0375,rat2,unshuff
-0.129489740644835,2.1375,rat2,unshuff
-0.154397840731508,2.2375,rat2,unshuff
-0.178769202348393,2.3375,rat2,unshuff
-0.196045142864125,2.4375,rat2,unshuff
-0.186389536599424,2.5375,rat2,unshuff
-0.172671873662855,2.6375,rat2,unshuff
-0.195748433476771,2.7375,rat2,unshuff
-0.242800213994821,2.8375,rat2,unshuff
-0.244347807933404,2.9375,rat2,unshuff
-0.234494537449599,3.0375,rat2,unshuff
-0.276361632083241,3.1375,rat2,unshuff
-0.312161976542806,3.2375,rat2,unshuff
-0.326841718256115,3.3375,rat2,unshuff
-0.349919682033742,3.4375,rat2,unshuff
-0.327523979914748,3.5375,rat2,unshuff
-0.299426377201057,3.6375,rat2,unshuff
-0.323938366595459,3.7375,rat2,unshuff
-0.3609152229405,3.8375,rat2,unshuff
-0.287425588802347,3.9375,rat2,unshuff
-0.163263136843248,4.0375,rat2,unshuff
-0.0916802247209265,4.1375,rat2,unshuff
-0.138522208073307,4.2375,rat2,unshuff
-0.229871089244813,4.3375,rat2,unshuff
-0.293192309029629,4.4375,rat2,unshuff
-0.333381131956374,4.5375,rat2,unshuff
-0.335792526242361,4.6375,rat2,unshuff
-0.281029961733414,4.7375,rat2,unshuff
-0.236110818788021,4.8375,rat2,unshuff
-0.242955349159722,4.9375,rat2,unshuff
0.0219146947506388,0.0375,rat3,unshuff
0.0220716857203601,0.1375,rat3,unshuff
0.0628056032123771,0.2375,rat3,unshuff
0.0304199318601164,0.3375,rat3,unshuff
0.0335941216523972,0.4375,rat3,unshuff
0.0437026339066792,0.5375,rat3,unshuff
-0.00357194094331178,0.6375,rat3,unshuff
-0.026534111605757,0.7375,rat3,unshuff
-0.0540605225000502,0.8375,rat3,unshuff
-0.0148279511569766,0.9375,rat3,unshuff
-0.0333185763652666,1.0375,rat3,unshuff
-0.035900387175505,1.1375,rat3,unshuff
-0.00352051024100602,1.2375,rat3,unshuff
0.0237607442021518,1.3375,rat3,unshuff
0.0859601871592253,1.4375,rat3,unshuff
0.114584060121833,1.5375,rat3,unshuff
0.0970461926605715,1.6375,rat3,unshuff
0.157428320144868,1.7375,rat3,unshuff
0.147751263335882,1.8375,rat3,unshuff
0.0881761181472916,1.9375,rat3,unshuff
0.0689851792997463,2.0375,rat3,unshuff
0.0678761295079431,2.1375,rat3,unshuff
0.124376829144961,2.2375,rat3,unshuff
0.117562969082951,2.3375,rat3,unshuff
0.13898094807845,2.4375,rat3,unshuff
0.218482133315337,2.5375,rat3,unshuff
0.194598710434483,2.6375,rat3,unshuff
0.217728879921296,2.7375,rat3,unshuff
0.268598110579198,2.8375,rat3,unshuff
0.259364475215358,2.9375,rat3,unshuff
0.316767561198609,3.0375,rat3,unshuff
0.302565952543679,3.1375,rat3,unshuff
0.247122882977774,3.2375,rat3,unshuff
0.276302325902944,3.3375,rat3,unshuff
0.271904967145536,3.4375,rat3,unshuff
0.229894922048527,3.5375,rat3,unshuff
0.180080619126968,3.6375,rat3,unshuff
0.132770014038403,3.7375,rat3,unshuff
0.15927592834488,3.8375,rat3,unshuff
0.151066173043848,3.9375,rat3,unshuff
0.150296653913382,4.0375,rat3,unshuff
0.140926676500538,4.1375,rat3,unshuff
0.121361356113562,4.2375,rat3,unshuff
0.19783466829511,4.3375,rat3,unshuff
0.255726447221081,4.4375,rat3,unshuff
0.271483949300385,4.5375,rat3,unshuff
0.295828920075287,4.6375,rat3,unshuff
0.327272940717765,4.7375,rat3,unshuff
0.318658170541737,4.8375,rat3,unshuff
0.343184736013977,4.9375,rat3,unshuff
0.106011163781807,0.0375,rat4,unshuff
0.101423378456532,0.1375,rat4,unshuff
0.0788067783130308,0.2375,rat4,unshuff
0.0633548582386046,0.3375,rat4,unshuff
0.0312161724993505,0.4375,rat4,unshuff
-0.0330260387003791,0.5375,rat4,unshuff
-0.0730453509690749,0.6375,rat4,unshuff
-0.0885277215841698,0.7375,rat4,unshuff
-0.102104519465617,0.8375,rat4,unshuff
-0.084705448113901,0.9375,rat4,unshuff
-0.100938479629672,1.0375,rat4,unshuff
-0.0855865698836309,1.1375,rat4,unshuff
-0.0445432890578324,1.2375,rat4,unshuff
-0.014412892764007,1.3375,rat4,unshuff
-0.0282691800405199,1.4375,rat4,unshuff
-0.0511721096704649,1.5375,rat4,unshuff
-0.0627501330534526,1.6375,rat4,unshuff
-0.0748063372834127,1.7375,rat4,unshuff
-0.107354854223359,1.8375,rat4,unshuff
-0.128295148543319,1.9375,rat4,unshuff
-0.139535892102132,2.0375,rat4,unshuff
-0.146319601574151,2.1375,rat4,unshuff
-0.153089321636992,2.2375,rat4,unshuff
-0.157827791459736,2.3375,rat4,unshuff
-0.157499541025026,2.4375,rat4,unshuff
-0.111441406392778,2.5375,rat4,unshuff
-0.0843007184624939,2.6375,rat4,unshuff
-0.0903126230196115,2.7375,rat4,unshuff
-0.123963441060459,2.8375,rat4,unshuff
-0.0581097548367599,2.9375,rat4,unshuff
-0.00539989330378728,3.0375,rat4,unshuff
0.0072216678391325,3.1375,rat4,unshuff
0.0176346290763029,3.2375,rat4,unshuff
0.0552616550718182,3.3375,rat4,unshuff
0.013626974212562,3.4375,rat4,unshuff
-0.0212098486964547,3.5375,rat4,unshuff
0.0123773623888346,3.6375,rat4,unshuff
0.0212720727774698,3.7375,rat4,unshuff
-0.0582168083513989,3.8375,rat4,unshuff
-0.0224896530049618,3.9375,rat4,unshuff
0.0111547506882566,4.0375,rat4,unshuff
0.12664833845329,4.1375,rat4,unshuff
0.0424056507298869,4.2375,rat4,unshuff
0.0743546727369817,4.3375,rat4,unshuff
0.110364294598968,4.4375,rat4,unshuff
0.101095407305302,4.5375,rat4,unshuff
-0.0249481930576957,4.6375,rat4,unshuff
-0.0199373692527004,4.7375,rat4,unshuff
-0.00819367175597202,4.8375,rat4,unshuff
0.0354586578904163,4.9375,rat4,unshuff
0.196658829460671,0.0375,rat5,unshuff
0.206543832223955,0.1375,rat5,unshuff
0.211297639108785,0.2375,rat5,unshuff
0.213135962132255,0.3375,rat5,unshuff
0.193346943599015,0.4375,rat5,unshuff
0.155147426620852,0.5375,rat5,unshuff
0.125092800031556,0.6375,rat5,unshuff
0.0930369302107907,0.7375,rat5,unshuff
0.0658421041277816,0.8375,rat5,unshuff
0.0314146916171029,0.9375,rat5,unshuff
0.0403774025272843,1.0375,rat5,unshuff
0.0294357693438335,1.1375,rat5,unshuff
0.0018571811709875,1.2375,rat5,unshuff
-0.0258109955929359,1.3375,rat5,unshuff
-0.0318720415429591,1.4375,rat5,unshuff
-0.0273334418451,1.5375,rat5,unshuff
-0.036778501197115,1.6375,rat5,unshuff
-0.018971776805775,1.7375,rat5,unshuff
0.00244349774076288,1.8375,rat5,unshuff
-0.0191085478400402,1.9375,rat5,unshuff
-0.018708141214437,2.0375,rat5,unshuff
-0.0322516053732886,2.1375,rat5,unshuff
-0.0275245118337091,2.2375,rat5,unshuff
-0.00709059031153968,2.3375,rat5,unshuff
-0.0258639721607806,2.4375,rat5,unshuff
-0.0456157049674997,2.5375,rat5,unshuff
-0.0637584976334722,2.6375,rat5,unshuff
-0.078302590372888,2.7375,rat5,unshuff
-0.0844769161232119,2.8375,rat5,unshuff
-0.0585639756834075,2.9375,rat5,unshuff
-0.0249701936122259,3.0375,rat5,unshuff
0.00402988822211396,3.1375,rat5,unshuff
0.020468995404024,3.2375,rat5,unshuff
0.0366058274593581,3.3375,rat5,unshuff
0.0468829435704584,3.4375,rat5,unshuff
0.0499680618970156,3.5375,rat5,unshuff
0.0621371038243215,3.6375,rat5,unshuff
0.0671011523593085,3.7375,rat5,unshuff
0.0763872314039112,3.8375,rat5,unshuff
0.0505358175368987,3.9375,rat5,unshuff
0.0217663792924795,4.0375,rat5,unshuff
0.0383454088149386,4.1375,rat5,unshuff
0.0712779347240296,4.2375,rat5,unshuff
0.0899599823442117,4.3375,rat5,unshuff
0.074064781812168,4.4375,rat5,unshuff
0.0667595915539194,4.5375,rat5,unshuff
0.061403919811515,4.6375,rat5,unshuff
0.0360362861834001,4.7375,rat5,unshuff
0.000213866180308075,4.8375,rat5,unshuff
-0.0096763794872838,4.9375,rat5,unshuff
0.0212733221546477,0.0375,rat6,unshuff
0.0165556701818835,0.1375,rat6,unshuff
0.044634618664689,0.2375,rat6,unshuff
0.034751463790698,0.3375,rat6,unshuff
-0.0479820330587511,0.4375,rat6,unshuff
-0.0562628656053645,0.5375,rat6,unshuff
-0.0377998134713359,0.6375,rat6,unshuff
-0.0889716712218028,0.7375,rat6,unshuff
-0.06042203722472,0.8375,rat6,unshuff
-0.0185747645384774,0.9375,rat6,unshuff
-0.059631982967636,1.0375,rat6,unshuff
-0.0945214841842396,1.1375,rat6,unshuff
-0.158299656303916,1.2375,rat6,unshuff
-0.22455592828562,1.3375,rat6,unshuff
-0.210472908947514,1.4375,rat6,unshuff
-0.183080189051491,1.5375,rat6,unshuff
-0.243543309999888,1.6375,rat6,unshuff
-0.299598324793275,1.7375,rat6,unshuff
-0.149874391615247,1.8375,rat6,unshuff
-0.0956893932632539,1.9375,rat6,unshuff
-0.219703745356178,2.0375,rat6,unshuff
-0.191547217984198,2.1375,rat6,unshuff
-0.143624111991329,2.2375,rat6,unshuff
-0.146917734244063,2.3375,rat6,unshuff
-0.172409346283194,2.4375,rat6,unshuff
-0.259507831449571,2.5375,rat6,unshuff
-0.287548318661174,2.6375,rat6,unshuff
-0.234270151071801,2.7375,rat6,unshuff
-0.134727752568147,2.8375,rat6,unshuff
-0.0219298591143142,2.9375,rat6,unshuff
-0.0566299012464934,3.0375,rat6,unshuff
-0.0980142729248384,3.1375,rat6,unshuff
